Status,templet_id,Create_Time,owner_id
1.0,8a910d90-b239-4886-a0d2-b7d01d5a9957,1486769671000,25619.0
1.0,10a0f766-4dad-45cc-a7b1-0f1574323dee,1488982094000,26681.0
1.0,4666afae-b341-420c-9e2b-64afd7d5bbe4,1494856872000,28715.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1484142154000,16171.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1488291737000,17543.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1489407918000,18757.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1485180264000,18891.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486072266000,19133.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1485232487000,20641.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1490369223000,20807.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1485251349000,19109.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485369665000,21783.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1486082505000,18705.0
1.0,templet_b6291136-ad52-40c8-a855-c294204207a9,1543539515000,18019.0
1.0,71252401-f2e8-4d64-899c-bd0214c7f76d,1486071218000,23531.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1486047848000,24341.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486158961000,25529.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1487561340000,26329.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1511258514000,27017.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1491415391000,27981.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1498058935000,29163.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485171608000,18339.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1485489419000,19727.0
1.0,10a0f766-4dad-45cc-a7b1-0f1574323dee,1491330462000,19865.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485207012000,18235.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1490017466000,20445.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1485218840000,20587.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1508340288000,21727.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1548142740000,21891.0
1.0,10a0f766-4dad-45cc-a7b1-0f1574323dee,1491940909000,21967.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1486012188000,23157.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1487875132000,24701.0
1.0,87224fac-a982-4311-b735-c6e4e441803a,1488505445000,10851.0
1.0,228d85bd-2f29-4b87-80dd-80754038f12c,1486528418000,25851.0
1.0,templet_792f0447-0754-4884-859e-b78e58aeaae6,1547256323000,18295.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1493793767000,28569.0
1.0,66c8d80a-bde4-4f23-860e-982fa14b6b6c,1496455683000,29021.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1490909958000,23125.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1484980251000,17737.0
1.0,aac850f0-5384-4792-acd5-a07c34fcc268,1486420961000,23441.0
1.0,228d85bd-2f29-4b87-80dd-80754038f12c,1485158064000,18697.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1487067589000,18993.0
1.0,228d85bd-2f29-4b87-80dd-80754038f12c,1485201963000,19577.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1485446478000,22065.0
1.0,aac850f0-5384-4792-acd5-a07c34fcc268,1515700091000,20519.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1485311427000,18127.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1486371570000,25237.0
1.0,71252401-f2e8-4d64-899c-bd0214c7f76d,1506441318000,22247.0
1.0,templet_4ab29acf-0a59-4e8a-a974-8f5581e51d25,1543929732000,1004902.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1486025284000,23809.0
1.0,templet_1b96a4f7-a8b5-4936-9c96-7a5b799c12ee,1544993159000,21061.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1488672511000,24451.0
1.0,fb7bf5d1-49a1-492b-8280-ec7e8b3678c6,1502366708000,24815.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1487088388000,24989.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1487880401000,25269.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1486806768000,25963.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1487159799000,26223.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1495097314000,22507.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1485739691000,11953.0
1.0,aac850f0-5384-4792-acd5-a07c34fcc268,1485849843000,21545.0
1.0,f37764f8-1236-444f-8ad3-4c6c56b68198,1483967959000,16171.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1489162248000,11341.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1489407832000,18757.0
1.0,10a0f766-4dad-45cc-a7b1-0f1574323dee,1493018131000,8709.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1485191533000,19717.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1487223022000,18291.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1490369323000,20807.0
1.0,aac850f0-5384-4792-acd5-a07c34fcc268,1509534829000,3997.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1548140340000,21295.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1514733207000,23293.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1507838085000,21995.0
1.0,8a910d90-b239-4886-a0d2-b7d01d5a9957,1486428682000,22177.0
1.0,aac850f0-5384-4792-acd5-a07c34fcc268,1486070888000,23531.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485432682000,20821.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1487561267000,26329.0
1.0,10a0f766-4dad-45cc-a7b1-0f1574323dee,1490545802000,26765.0
1.0,10a0f766-4dad-45cc-a7b1-0f1574323dee,1511249536000,27017.0
1.0,71252401-f2e8-4d64-899c-bd0214c7f76d,1491415376000,27981.0
1.0,f37764f8-1236-444f-8ad3-4c6c56b68198,1485907964000,17811.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1489298479000,14635.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1490017395000,20445.0
1.0,4666afae-b341-420c-9e2b-64afd7d5bbe4,1485394241000,21891.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1521712567000,22197.0
1.0,10a0f766-4dad-45cc-a7b1-0f1574323dee,1511408223000,65.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486010416000,23157.0
1.0,templet_b26f688f-976b-402a-b6f3-5b8bf4acf875,1544551980000,1059941.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1487613000000,23995.0
1.0,templet_65630cd2-1884-4186-9cf2-ac854125d00b,1544759786000,20747.0
1.0,templet_493548be-1336-4ea2-bbf1-339d1d29498f,1544993336000,21061.0
1.0,aac850f0-5384-4792-acd5-a07c34fcc268,1486528276000,25851.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1486937947000,26117.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1490045910000,27247.0
1.0,8a910d90-b239-4886-a0d2-b7d01d5a9957,1488351952000,17055.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1484957643000,17737.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1486103618000,18129.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1485181946000,19423.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1485199291000,19577.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485187201000,19801.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1485405316000,18203.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485445350000,22065.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1489426058000,22087.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1486041307000,24087.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1494420941000,24815.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1492713884000,22141.0
1.0,templet_792f0447-0754-4884-859e-b78e58aeaae6,1547256423000,18295.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1548135300000,26223.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1493199062000,28457.0
1.0,fb7bf5d1-49a1-492b-8280-ec7e8b3678c6,1485231325000,18593.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1489407893000,18757.0
1.0,4666afae-b341-420c-9e2b-64afd7d5bbe4,1485166614000,18889.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1495413760000,20665.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1485223393000,20641.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1490369383000,20807.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1485252774000,19109.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1487855220000,21643.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486419814000,22177.0
1.0,8a910d90-b239-4886-a0d2-b7d01d5a9957,1512962812000,23253.0
1.0,templet_b5542382-8e55-4f91-9520-3282a36eff00,1545586109000,26453.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1498092929000,24919.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1487561206000,26329.0
1.0,10a0f766-4dad-45cc-a7b1-0f1574323dee,1490545682000,26765.0
1.0,aac850f0-5384-4792-acd5-a07c34fcc268,1491415361000,27981.0
1.0,8a910d90-b239-4886-a0d2-b7d01d5a9957,1486014441000,23441.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1490017282000,20445.0
1.0,fb7bf5d1-49a1-492b-8280-ec7e8b3678c6,1485218464000,20587.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1485454829000,22113.0
1.0,71252401-f2e8-4d64-899c-bd0214c7f76d,1485681325000,22497.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486039397000,24179.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1486476391000,24507.0
1.0,fb7bf5d1-49a1-492b-8280-ec7e8b3678c6,1486065484000,24701.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1495097444000,22507.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1490045756000,27247.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1484979323000,17737.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1485146877000,18129.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485199184000,19577.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1485187065000,19801.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1485200890000,20213.0
1.0,f37764f8-1236-444f-8ad3-4c6c56b68198,1491961553000,555.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485310745000,21063.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1517410965000,23293.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1486377659000,22411.0
1.0,templet_07cad0e6-dde9-4538-97bb-a28dc0479aff,1543485948000,22697.0
1.0,8a910d90-b239-4886-a0d2-b7d01d5a9957,1485784479000,22633.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1486040879000,24087.0
1.0,templet_720a45ce-bdf4-4444-aa63-30279fc76091,1544995036000,1060117.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486054699000,24647.0
1.0,4666afae-b341-420c-9e2b-64afd7d5bbe4,1486305636000,25627.0
1.0,aac850f0-5384-4792-acd5-a07c34fcc268,1515091141000,2639.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1490782576000,27503.0
1.0,8a910d90-b239-4886-a0d2-b7d01d5a9957,1502790621000,479.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1489407945000,18757.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1518345075000,29331.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1485720927000,19325.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1489298632000,14635.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1485252409000,19109.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1494242823000,3997.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1486419496000,22177.0
1.0,228d85bd-2f29-4b87-80dd-80754038f12c,2017-02-15T02: 44: 32.000Z,22791.0
1.0,10a0f766-4dad-45cc-a7b1-0f1574323dee,1511408112000,65.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1486065570000,24773.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1493324526000,24919.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1487561154000,26329.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1495703134000,28859.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1485222529000,17811.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1485337905000,19071.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1485406610000,18203.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1485362681000,21735.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1491940002000,22305.0
1.0,templet_792f0447-0754-4884-859e-b78e58aeaae6,1543315372000,1002514.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486011315000,23157.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1548125280000,23995.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1500955182000,10843.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1495132508000,28793.0
1.0,66c8d80a-bde4-4f23-860e-982fa14b6b6c,1525829164000,29617.0
1.0,228d85bd-2f29-4b87-80dd-80754038f12c,1482992502000,17057.0
1.0,58fd8391-2fdf-4cde-88c2-91446642bb17,1484631021000,17171.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1506451552000,22175.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1485146364000,18129.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1485491845000,18709.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1485184077000,19577.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1483519222000,557.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1485310577000,21063.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1486412833000,22411.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1516554240000,22561.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1493272627000,24815.0
1.0,4666afae-b341-420c-9e2b-64afd7d5bbe4,1486400202000,22141.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1486704025000,26027.0
1.0,templet_07cad0e6-dde9-4538-97bb-a28dc0479aff,1547591284000,23823.0
1.0,66c8d80a-bde4-4f23-860e-982fa14b6b6c,1515091018000,2639.0
1.0,58fd8391-2fdf-4cde-88c2-91446642bb17,1484283902000,12731.0
1.0,templet_2f433b0e-959e-4588-96bb-536dc9237a79,1548293935000,1052555.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1548121080000,27503.0
1.0,228d85bd-2f29-4b87-80dd-80754038f12c,1503359251000,28699.0
1.0,8a910d90-b239-4886-a0d2-b7d01d5a9957,1485129668000,18035.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485148851000,18325.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,-125781248135000,18757.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1490369445000,20807.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1485300788000,21455.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1486419224000,22177.0
1.0,templet_b5542382-8e55-4f91-9520-3282a36eff00,1543315529000,1002514.0
1.0,f37764f8-1236-444f-8ad3-4c6c56b68198,1485823287000,22791.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486062163000,24773.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1493324377000,24919.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1486171063000,25541.0
1.0,228d85bd-2f29-4b87-80dd-80754038f12c,2018-01-15T16: 14: 37.000Z,25945.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1495648336000,28859.0
1.0,10a0f766-4dad-45cc-a7b1-0f1574323dee,1499899080000,15345.0
1.0,19b77a98-dbc8-4625-8445-883c5f6e3ade,1484811182000,17475.0
1.0,8a910d90-b239-4886-a0d2-b7d01d5a9957,1485418915000,18339.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1485420046000,18783.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1485168588000,19071.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485446051000,19867.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1489937805000,20445.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1493660666000,24559.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1517265313000,23293.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1486366672000,22739.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1486013156000,23157.0
1.0,fb7bf5d1-49a1-492b-8280-ec7e8b3678c6,1499256928000,23715.0
1.0,templet_c975d0ba-e4c5-4b4a-8297-45011bbea0d5,1548294888000,25219.0
1.0,templet_4ab29acf-0a59-4e8a-a974-8f5581e51d25,1548813482000,1061375.0
1.0,228d85bd-2f29-4b87-80dd-80754038f12c,1485156460000,18709.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486145149000,18797.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1518156341000,29331.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1520263546000,19195.0
1.0,228d85bd-2f29-4b87-80dd-80754038f12c,1495650741000,21181.0
1.0,templet_e5fcda1e-dc53-4185-a558-523e8d08eaaa,1543312802000,1002514.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1486379915000,22411.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1516553893000,22561.0
1.0,fb7bf5d1-49a1-492b-8280-ec7e8b3678c6,1497733527000,8049.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1487158377000,26223.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1494600459000,26687.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1490782295000,27503.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1486020027000,23625.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1482751074000,15601.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485200484000,20195.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1490369511000,20807.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1489424759000,22087.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1504252182000,21115.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1488305125000,22003.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1485748275000,22583.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1485869591000,22793.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1485949137000,23019.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1486016677000,23551.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1493323499000,24919.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1489533582000,25945.0
1.0,aac850f0-5384-4792-acd5-a07c34fcc268,1488420992000,26763.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1506451760000,22175.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485448448000,17647.0
1.0,fb7bf5d1-49a1-492b-8280-ec7e8b3678c6,1485418876000,18339.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1485419911000,18783.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1516777845000,11953.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1500658403000,20011.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1489937932000,20445.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485417827000,21967.0
1.0,templet_a164e67e-f3eb-4e32-8e59-9978febd43e7,1543315803000,1026665.0
1.0,f37764f8-1236-444f-8ad3-4c6c56b68198,1486010773000,23157.0
1.0,templet_331660e3-fbde-4295-a211-e15ffcecc965,1544249956000,19429.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1487612877000,23995.0
1.0,templet_493548be-1336-4ea2-bbf1-339d1d29498f,1544997364000,1060121.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1486088768000,24511.0
1.0,228d85bd-2f29-4b87-80dd-80754038f12c,1496522793000,25403.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1488243995000,16755.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1512993755000,18059.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1485150444000,18415.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1485200830000,20219.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486733498000,20719.0
1.0,aac850f0-5384-4792-acd5-a07c34fcc268,1485311721000,19845.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1486290363000,22411.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1520606090000,7635.0
1.0,10a0f766-4dad-45cc-a7b1-0f1574323dee,1516553583000,22561.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1486021386000,23663.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1492601720000,24815.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1491393544000,25279.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1484871738000,17547.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1485130243000,18033.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1485139467000,18011.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1489407592000,18757.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1485182875000,19573.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1548056246000,20063.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1485445082000,20391.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1486473218000,20967.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485283016000,21301.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1485949079000,23019.0
1.0,aac850f0-5384-4792-acd5-a07c34fcc268,1485994783000,23267.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1491672814000,23549.0
1.0,templet_792f0447-0754-4884-859e-b78e58aeaae6,1544089153000,1000216.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486049551000,24045.0
1.0,templet_493548be-1336-4ea2-bbf1-339d1d29498f,1544998395000,21061.0
1.0,10a0f766-4dad-45cc-a7b1-0f1574323dee,1487857077000,25175.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1523590120000,157.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1485448529000,17647.0
1.0,10a0f766-4dad-45cc-a7b1-0f1574323dee,1501338188000,17829.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1516069241000,29331.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1493828167000,19065.0
1.0,58fd8391-2fdf-4cde-88c2-91446642bb17,1494896761000,28325.0
1.0,228d85bd-2f29-4b87-80dd-80754038f12c,1499791332000,20011.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1482161844000,20445.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1486746158000,20601.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1497496420000,20797.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1495521209000,19603.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1485311217000,21233.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1485362836000,21731.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1511348562000,65.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486010040000,23157.0
1.0,228d85bd-2f29-4b87-80dd-80754038f12c,1498717101000,23715.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1505249958000,29379.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1483066412000,16755.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1483715869000,17167.0
1.0,55cb886f-5a8f-4273-8896-93ca6feb1df2,1486058327000,23625.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1497505182000,17949.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485165049000,18979.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1486733389000,20719.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1485452265000,22087.0
1.0,aac850f0-5384-4792-acd5-a07c34fcc268,1520605988000,7635.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1487174372000,23085.0
1.0,e57467b0-a982-44c5-89e0-f208ebc96dd2,1486012731000,23325.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486948968000,24455.0
1.0,71252401-f2e8-4d64-899c-bd0214c7f76d,1486404001000,25703.0
1.0,aac850f0-5384-4792-acd5-a07c34fcc268,1486711930000,26035.0
1.0,935fcec9-b730-4d5d-8f1d-70575209342e,1490876153000,27703.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1493237434000,28475.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1506451830000,22175.0
1.0,6a3f2018-e9dd-4ccd-914e-2da4f992f605,1489407405000,18757.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486098303000,19141.0
1.0,8a910d90-b239-4886-a0d2-b7d01d5a9957,1510305134000,11953.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1485187224000,19737.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485445475000,20391.0
1.0,dae79ddb-a2a2-4433-8a79-dd67918d3f5f,1485908301000,21117.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1485345700000,21643.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1486067589000,24919.0
1.0,66c8d80a-bde4-4f23-860e-982fa14b6b6c,1487856889000,25175.0
1.0,00688b8d-88d4-4e90-8e13-d1a4915206a3,1488067743000,25945.0
1.0,a7819859-2f61-4c6b-8307-890fe3e18762,1505987757000,157.0
